,Loss,ValLoss,ReconstructRate,ValReconstructRate
0,2.9446160793304443,2.89119291305542,0.8746579885482788,0.8751817345619202
1,2.8824830055236816,2.879079818725586,0.8758106231689453,0.8761471509933472
2,2.8742847442626953,2.872904062271118,0.8762281537055969,0.87668776512146
3,2.869798421859741,2.869661808013916,0.8764002919197083,0.8767626285552979
4,2.8664438724517822,2.866230010986328,0.8766260743141174,0.8767862915992737
5,2.863248586654663,2.8634297847747803,0.8768326044082642,0.8770503401756287
6,2.86029052734375,2.8598506450653076,0.8770321607589722,0.8774148225784302
7,2.8577046394348145,2.857046604156494,0.8772321939468384,0.877402126789093
8,2.855134963989258,2.856043815612793,0.8772859573364258,0.8774248361587524
9,2.852466106414795,2.8540737628936768,0.8774564266204834,0.8776007294654846
10,2.850841522216797,2.8522868156433105,0.8774842619895935,0.8774416446685791
11,2.8492331504821777,2.8495888710021973,0.8775323629379272,0.877704381942749
12,2.8477871417999268,2.8493716716766357,0.8776264786720276,0.8777897357940674
13,2.846651077270508,2.8482306003570557,0.8776991367340088,0.8778189420700073
14,2.845304250717163,2.847672462463379,0.8776885271072388,0.8777499198913574
15,2.8441104888916016,2.8477158546447754,0.8777855038642883,0.8778405785560608
16,2.8433175086975098,2.8468105792999268,0.8778056502342224,0.8778333067893982
17,2.84204363822937,2.8460183143615723,0.8778858184814453,0.8779250979423523
18,2.8411498069763184,2.846139669418335,0.8779602646827698,0.8779288530349731
19,2.840564250946045,2.8459277153015137,0.8779631853103638,0.8779440522193909
20,2.8392834663391113,2.844413995742798,0.8780906796455383,0.8779352903366089
21,2.83836030960083,2.8453121185302734,0.8781504034996033,0.8778026700019836
22,2.837695837020874,2.8437488079071045,0.8781141042709351,0.8780039548873901
23,2.8365936279296875,2.8437933921813965,0.8781921863555908,0.8779455423355103
24,2.8356568813323975,2.843027353286743,0.8782540559768677,0.878006100654602
25,2.834703207015991,2.8443522453308105,0.8783050179481506,0.8780331015586853
26,2.8338229656219482,2.8429036140441895,0.8783592581748962,0.8780500888824463
27,2.832801103591919,2.8422985076904297,0.8783875703811646,0.8779903650283813
28,2.831972360610962,2.8435678482055664,0.8784714341163635,0.8778942823410034
29,2.831037998199463,2.8434948921203613,0.8784595727920532,0.8780361413955688
30,2.8299875259399414,2.842533588409424,0.8785333037376404,0.8781205415725708
31,2.8289222717285156,2.842285394668579,0.8785886764526367,0.8779124021530151
32,2.8278422355651855,2.8419077396392822,0.8786358833312988,0.8780316114425659
33,2.8268120288848877,2.841338872909546,0.8787124752998352,0.8781200051307678
34,2.8256001472473145,2.8423473834991455,0.8787634372711182,0.8779991865158081
35,2.824517011642456,2.841263771057129,0.8788597583770752,0.8779560327529907
36,2.8234100341796875,2.8413889408111572,0.8789244890213013,0.8780630826950073
37,2.8223986625671387,2.8417556285858154,0.8789491057395935,0.8781446814537048
38,2.8213412761688232,2.841921329498291,0.8790218234062195,0.8780863881111145
39,2.8201191425323486,2.8404130935668945,0.8790644407272339,0.8781278729438782
40,2.818938732147217,2.8409459590911865,0.8791297674179077,0.8780843019485474
41,2.8175082206726074,2.840648651123047,0.879216730594635,0.8780430555343628
42,2.8162035942077637,2.8418354988098145,0.8793058395385742,0.8779917359352112
43,2.8152785301208496,2.841686725616455,0.8793386816978455,0.8780158162117004
44,2.8139007091522217,2.8419604301452637,0.8794400095939636,0.8781082034111023
45,2.812443256378174,2.8409154415130615,0.8795264959335327,0.8780852556228638
46,2.811028003692627,2.841153860092163,0.8795892000198364,0.8781124353408813
47,2.809805393218994,2.8420028686523438,0.8796596527099609,0.8781437873840332
48,2.80851674079895,2.842385768890381,0.8797023892402649,0.8779060244560242
49,2.8065927028656006,2.841639518737793,0.8798261880874634,0.8781107664108276
50,2.805494785308838,2.8428680896759033,0.8798782825469971,0.8780648708343506
51,2.803666114807129,2.842655658721924,0.8799365162849426,0.8780843019485474
52,2.802208662033081,2.842803478240967,0.8800488710403442,0.8780741691589355
53,2.800264596939087,2.8441481590270996,0.8801254630088806,0.8779886364936829
54,2.7984538078308105,2.8429644107818604,0.8802478909492493,0.878213107585907
55,2.797121524810791,2.8454113006591797,0.8803455829620361,0.8780046105384827
56,2.795334815979004,2.8450891971588135,0.880449116230011,0.8782322406768799
57,2.7935903072357178,2.845400094985962,0.8805288672447205,0.8779938220977783
58,2.791640043258667,2.8464770317077637,0.8806458115577698,0.8779504895210266
59,2.789550304412842,2.8467190265655518,0.8807708621025085,0.8781273365020752
60,2.787687301635742,2.8467538356781006,0.8807735443115234,0.8779493570327759
61,2.7858383655548096,2.8475100994110107,0.8809396028518677,0.8778845071792603
62,2.783863067626953,2.8493385314941406,0.8810563087463379,0.8779809474945068
63,2.78183650970459,2.8492650985717773,0.8811324238777161,0.8780329823493958
64,2.7793991565704346,2.8492608070373535,0.8813104629516602,0.8779920935630798
65,2.777428150177002,2.8517963886260986,0.8813705444335938,0.8779361844062805
66,2.7752537727355957,2.8517889976501465,0.881544828414917,0.8778036832809448
67,2.7729930877685547,2.8521888256073,0.8815906047821045,0.8777740597724915
68,2.7706735134124756,2.852976083755493,0.8817713260650635,0.8779258131980896
69,2.768235921859741,2.8545286655426025,0.8818544149398804,0.8777989149093628
70,2.765665054321289,2.855973243713379,0.8819742202758789,0.8776729702949524
71,2.763206720352173,2.856182098388672,0.8820820450782776,0.8777545094490051
72,2.7607669830322266,2.8595383167266846,0.8823032975196838,0.8775961995124817
73,2.7579758167266846,2.8585891723632812,0.882452130317688,0.8777199983596802
74,2.7555906772613525,2.860231399536133,0.8825492858886719,0.8775880932807922
75,2.7526907920837402,2.8614039421081543,0.8826931118965149,0.8775794506072998
76,2.7499444484710693,2.863896369934082,0.8827909827232361,0.8774935007095337
77,2.747220754623413,2.864638566970825,0.8830038905143738,0.8775796294212341
78,2.7440600395202637,2.8648812770843506,0.8831445574760437,0.877446711063385
79,2.741227626800537,2.8678481578826904,0.8833091855049133,0.8773271441459656
80,2.738222360610962,2.868176221847534,0.8834471702575684,0.8775463700294495
81,2.734982490539551,2.869703531265259,0.8835920691490173,0.8773356676101685
82,2.7320687770843506,2.871108055114746,0.8837808966636658,0.8773658871650696
83,2.728715181350708,2.8724570274353027,0.8839152455329895,0.8774264454841614
84,2.7254068851470947,2.873621702194214,0.8840658664703369,0.8773069977760315
85,2.7222108840942383,2.87701416015625,0.8842081427574158,0.8772021532058716
86,2.71864914894104,2.87781023979187,0.8844470381736755,0.8773543834686279
87,2.71506404876709,2.8797218799591064,0.884583055973053,0.8773938417434692
88,2.7119126319885254,2.882549285888672,0.8847358822822571,0.8770994544029236
89,2.7081093788146973,2.8839800357818604,0.884952187538147,0.8773138523101807
90,2.7044126987457275,2.885150194168091,0.8851510286331177,0.8772245645523071
91,2.700608491897583,2.8878839015960693,0.885275661945343,0.8772470951080322
92,2.69690203666687,2.8915116786956787,0.8854330778121948,0.8772867918014526
93,2.6932218074798584,2.8923897743225098,0.8856077194213867,0.8771249055862427
94,2.688673734664917,2.8957834243774414,0.8858552575111389,0.8771868348121643
95,2.6851656436920166,2.898831844329834,0.8860740661621094,0.8770381808280945
96,2.6810503005981445,2.9009130001068115,0.8862044811248779,0.8769491314888
97,2.6771552562713623,2.9038751125335693,0.88640958070755,0.8771272301673889
98,2.6727921962738037,2.906508684158325,0.886633574962616,0.8770292401313782
99,2.6684556007385254,2.908320903778076,0.8867933750152588,0.8770026564598083
100,2.6639504432678223,2.912017345428467,0.8870182037353516,0.8767821788787842
