,Loss,ValLoss,ReconstructRate,ValReconstructRate
0,0.1269749104976654,0.6354202628135681,0.993130624294281,0.9999769926071167
1,0.0699787363409996,0.048149578273296356,0.9999854564666748,1.0
2,0.05367058515548706,0.03971022367477417,0.9999951720237732,1.0
3,0.044366564601659775,0.033338241279125214,0.9999997615814209,1.0
4,0.03815632313489914,0.03027477115392685,0.9999997615814209,1.0
5,0.03366924822330475,0.02742858976125717,0.9999997615814209,1.0
6,0.03024676814675331,0.025355735793709755,0.9999997615814209,1.0
7,0.027552684769034386,0.023264138028025627,0.9999997615814209,1.0
8,0.025367673486471176,0.02182350680232048,0.9999997615814209,1.0
9,0.02356204204261303,0.02048710361123085,1.0,1.0
10,0.02204609289765358,0.019519565626978874,1.0,1.0
11,0.020753921940922737,0.018520420417189598,1.0,1.0
12,0.019649425521492958,0.017505250871181488,1.0,1.0
13,0.0186894703656435,0.01690397597849369,1.0,1.0
14,0.017842521890997887,0.01612473838031292,1.0,1.0
15,0.01711091585457325,0.015484687872231007,1.0,1.0
16,0.01644781418144703,0.015097147785127163,1.0,1.0
17,0.015854520723223686,0.014374329708516598,1.0,1.0
18,0.015329980291426182,0.014161673374474049,1.0,1.0
19,0.014854093082249165,0.013759607449173927,1.0,1.0
20,0.014424283057451248,0.013370524160563946,1.0,1.0
21,0.014031040482223034,0.012871663086116314,1.0,1.0
22,0.013674366287887096,0.01287923939526081,1.0,1.0
23,0.013345407322049141,0.012462574988603592,1.0,1.0
24,0.013046706095337868,0.012137665413320065,1.0,1.0
25,0.012765828520059586,0.011866883374750614,1.0,1.0
26,0.01250594574958086,0.01194273866713047,1.0,1.0
27,0.014341049827635288,0.015614129602909088,0.9994066953659058,1.0
28,0.012098069302737713,0.010828330181539059,0.9999897480010986,1.0
29,0.01187080703675747,0.010544419288635254,0.9999984502792358,1.0
30,0.011668063700199127,0.01028359867632389,0.9999993443489075,1.0
31,0.011486755684018135,0.010340573266148567,0.9999997615814209,1.0
32,0.011318515054881573,0.010244490578770638,0.9999997615814209,1.0
33,0.011162083595991135,0.010097365826368332,0.9999997615814209,1.0
34,0.011012518778443336,0.010099533945322037,0.9999997615814209,1.0
35,0.010875900276005268,0.009913947433233261,0.9999997615814209,1.0
36,0.010745837353169918,0.009979733265936375,0.9999998807907104,1.0
37,0.01062730047851801,0.00984927173703909,1.0,1.0
38,0.010507379658520222,0.009881741367280483,1.0,1.0
39,0.010399825870990753,0.009644079022109509,1.0,1.0
40,0.010301277041435242,0.009818918071687222,1.0,1.0
41,0.01020334754139185,0.010619106702506542,0.9999995827674866,1.0
42,0.010111590847373009,0.009374129585921764,0.9999993443489075,1.0
43,0.010023750364780426,0.009564148262143135,1.0,1.0
44,0.009942129254341125,0.009543768130242825,1.0,1.0
45,0.00987960584461689,0.00913897342979908,0.9999986290931702,1.0
46,0.009789147414267063,0.009095221757888794,0.9999997615814209,1.0
47,0.009716782718896866,0.009232273325324059,0.9999997615814209,1.0
48,0.009649415500462055,0.00911962054669857,1.0,1.0
49,0.009585545398294926,0.009031400084495544,1.0,1.0
50,0.009523702785372734,0.009145818650722504,1.0,1.0
51,0.009466561488807201,0.009095109067857265,1.0,1.0
52,0.009412235580384731,0.00906757079064846,1.0,1.0
53,0.009356379508972168,0.00890778936445713,1.0,1.0
54,0.009309881366789341,0.008941731415688992,1.0,1.0
55,0.009259968996047974,0.008909832686185837,1.0,1.0
56,0.0092180659994483,0.008806616067886353,1.0,1.0
57,0.009172474034130573,0.008846198208630085,1.0,1.0
58,0.009129762649536133,0.008813776075839996,1.0,1.0
59,0.009090193547308445,0.008685370907187462,1.0,1.0
60,0.009052467532455921,0.008664125576615334,1.0,1.0
61,0.009014436043798923,0.008655857294797897,1.0,1.0
62,0.008981955237686634,0.008608064614236355,1.0,1.0
63,0.008948070928454399,0.00860902015119791,1.0,1.0
